Delta_phase_1_2 (cycle),Delta_phase_2_3 (cycle),Delta_phase_3_4 (cycle),model gait
0.350724862334499,0.344324713956232,0.484530006017428,trot
0.461431986022588,0.0351248760746371,0.489599714690553,trot
0.599044611677368,0.500642061097421,0.546483840088984,trot
0.543151043390064,0.521478642557474,0.684294472953045,trot
0.455869818166005,0.301632510646423,0.520156349482832,trot
0.451741133725692,0.474095152812487,0.231816470486491,trot
0.540528659393192,0.618811068753769,0.456462478790766,trot
0.580109431767968,0.486701943767633,0.701239515618312,trot
0.492259114207638,0.640796853950272,0.469447588537603,trot
0.573685944856744,0.348033255974256,0.52569350549675,trot
0.408430421576316,0.601729585629734,0.823839080179846,trot
0.534183484697503,0.469201418627894,0.412419843509274,trot
0.694819005453174,0.4023979316191,0.589387029923207,trot
0.408243778913995,0.410063633917223,0.641209050417435,trot
0.445111809771729,0.29266249228002,0.67485974675081,trot
0.491588498767991,0.272374076707784,0.386970088847184,trot
0.505506299697958,0.521706978401821,0.363403078677171,trot
0.523763572329011,0.503471619153147,0.608711878675778,trot
0.38477943865434,0.570521985496374,0.421418155158831,trot
0.302809432958388,0.345497811798944,0.433024691192345,trot
0.367208465369703,0.469549508965355,0.267672345604286,trot
0.472515773802556,0.687779406605547,0.526646456020586,trot
0.456785197501639,0.374130547614709,0.437586184930654,trot
0.541012304569431,0.438642125454142,0.333498911932376,trot
0.426190911165328,0.540474664427157,0.473184639581637,trot
0.0272721688765691,0.56373076064043,0.797594638377618,trot
0.517910572738636,0.580102659016491,0.460575233802948,trot
0.438326389866556,0.44907639137957,0.526438828467661,trot
0.576037845539302,0.612032483005577,0.600592474873908,trot
0.727849553875417,0.511218429454771,0.458752022741787,trot
0.517608903098246,0.558860911808521,0.612278171817323,trot
0.318482636249663,0.643559369372775,0.492961050442742,trot
0.661166872660006,0.282916794049411,0.509506587953354,trot
0.445869571868451,0.553118559844474,0.602185727528761,trot
0.431526309806913,0.520965914648184,0.330751107071566,trot
0.33498065726915,0.483298862445257,0.503874452001766,trot
0.635288610574969,0.515839226314296,0.480028340338098,trot
0.696317548783709,0.740901507493866,0.539226419218862,trot
0.619526587751831,0.52346574827753,0.488615563008811,trot
0.503654444310811,0.475039911301998,0.529349070977393,trot
0.64469801631537,0.714078511972825,0.549518474658566,trot
0.576928185767164,0.504945717426708,0.403403469579337,trot
0.387992279458196,0.401806167750758,0.439774461239392,trot
0.421557278629655,0.585357827541377,0.613689718194585,trot
0.420831205753641,0.415693126223987,0.512035291950954,trot
0.602988217635355,0.438578693699558,0.408115047272764,trot
0.374712753598353,0.3951507400577,0.436587078275592,trot
0.515135908088009,0.560879314963358,0.518817954313052,trot
0.534596116466752,0.450755911502375,0.399081080746309,trot
0.610557452924737,0.440557536440908,0.518673878641428,trot
0.659831403043771,0.519503948869947,0.448042112119398,trot
0.66082748459187,0.436013328541665,0.579284215639032,trot
0.449804381796041,0.276291994441889,0.526322442687734,trot
0.401868328452997,0.502034643745444,0.428052667239422,trot
0.503438290482793,0.545709002562411,0.440838608440814,trot
0.379937512735959,0.54432449731931,0.544066479243195,trot
0.466356013291009,0.456031786514122,0.665466993338808,trot
0.453050411991475,0.479267564766188,0.46502841810526,trot
0.336852166833865,0.551532226813979,0.644694001136442,trot
0.673237605376735,0.582059093178412,0.62790331417571,trot
0.469818399098134,0.593687937624405,0.462925622018187,trot
0.349395959473105,0.539375113113445,0.63578942123704,trot
0.376411752097244,0.588083630752182,0.316841790774145,trot
0.415741696511041,0.655132979400656,0.368163251402839,trot
0.462439983686739,0.532561736346924,0.687822992319385,trot
0.489833593427764,0.537626471134248,0.5678588502375,trot
0.407484767163235,0.566590175471361,0.500622306304482,trot
0.590471720489268,0.589451682888809,0.515936423980543,trot
0.377230650662364,0.570959013985761,0.562888880410622,trot
0.459089036245973,0.543021076755711,0.50509649888904,trot
0.710429628669623,0.516992690689243,0.450108647452664,trot
0.374426558311891,0.106805484561538,0.447927799053879,trot
0.53270329235552,0.316065399535003,0.478177189535517,trot
0.446991689546618,0.564444579203591,0.411235373892758,trot
0.821359167035654,0.470616906361649,0.45777953429445,trot
0.440370082141182,0.321907385138184,0.623642584804149,trot
0.489825068491144,0.416186761133335,0.395968922880672,trot
0.542728613109494,0.407339854832396,0.72708279260813,trot
0.477134147527263,0.440696871734062,0.587682211008181,trot
0.503394033164259,0.456838451568666,0.438730319886209,trot
0.533628894270206,0.375667836362939,0.45084117581982,trot
0.405258931402014,0.51204959411648,0.561341830412456,trot
0.551869894735858,0.509695478528721,0.505467281800956,trot
0.118329646128962,0.354231781328695,0.391209499595704,trot
0.668967670749322,0.560567983199311,0.414226578518479,trot
0.501412785502802,0.537946350861645,0.392415007461942,trot
0.462673835649129,0.489914597966984,0.604229260307829,trot
0.377693095596543,0.450596449032394,0.511138448501512,trot
0.494555666230211,0.502088113970602,0.620514193794635,trot
0.493898288882638,0.527008836587935,0.513435077154792,trot
0.715786702478622,0.540157412152479,0.432047343818182,trot
0.499866268187555,0.518423208125813,0.505057544951001,trot
0.600204688301152,0.526258418576228,0.313402182825645,trot
0.470923553225358,0.513624039075207,0.521896033597664,trot
0.591502894297793,0.289417588986834,0.593600150096581,trot
0.519034353926917,0.38901052923804,0.357277939358193,trot
0.365431337173916,0.434182826912187,0.57423825698402,trot
0.523803410835258,0.421055645894091,0.5277452766781,trot
0.401565695392191,0.576536188305974,0.459657344413096,trot
0.410639482313474,0.317035755043879,0.293845665638115,trot
0.363284070197928,0.208182361797428,0.407906342057233,trot
0.506878851261418,0.694557900290536,0.446299167210468,trot
0.435941510183337,0.36322771238534,0.601763231162796,trot
0.502816196779195,0.476208509060298,0.671531385316845,trot
0.3239327245842,0.560538661655761,0.485294067010419,trot
0.539602207726914,0.426250682327181,0.452075633125324,trot
0.439365619466444,0.472782984956253,0.512125653255264,trot
0.185088278196945,0.646601402960094,0.382462267473475,trot
0.543992485329204,0.479245739934315,0.252964818361715,trot
0.568039805924238,0.528364277741137,0.392659981411697,trot
0.509395840431515,0.684303509134375,0.564341419172477,trot
0.446458072876893,0.428302881761402,0.617892711955612,trot
0.418562168410525,0.534636052587929,0.537010279779318,trot
0.672943895924587,0.523083412557747,0.506671483295665,trot
0.417914435557704,0.530598124286573,0.47561465573043,trot
0.693268761877091,0.578016606434071,0.496219335082453,trot
0.435599916253209,0.511776904330207,0.528692270753019,trot
0.402323045175147,0.497830537623056,0.42235655457308,trot
0.736798973052509,0.565750001374515,0.33190448661783,trot
0.580696734382344,0.583344290012526,0.435250447678046,trot
0.486419186681028,0.571830517309818,0.463292205910493,trot
0.490245417012968,0.572318859064021,0.485138711572839,trot
0.55282545081774,0.380822555218655,0.26180807273145,trot
0.494941071048024,0.600158129262059,0.402968815097238,trot
0.529544170200018,0.626243616059086,0.503122208577076,trot
0.358964416551419,0.472728729492982,0.440989679749281,trot
0.344196881371283,0.687920912343946,0.406836675304504,trot
0.51500798160611,0.614918555258183,0.49085292171709,trot
0.675777816011868,0.482452448281219,0.29068703870341,trot
0.572456643595317,0.577531067674161,0.588385439125646,trot
0.477130341416696,0.502414161111092,0.44720862482496,trot
0.306555565006176,0.536242936699444,0.413693036361446,trot
0.464593232227307,0.368931718714603,0.450359966255986,trot
0.431361900709946,0.63213223282253,0.498525921566084,trot
0.719185209476073,0.458205158913046,0.718444958304236,trot
0.303616541289452,0.406483542706651,0.536483513958267,trot
0.473386363484397,0.553349944379639,0.467460662286117,trot
0.636463455250664,0.597415237826289,0.579622287640096,trot
0.566367567005884,0.469518905097451,0.459379093350822,trot
0.647100229579788,0.458013116393028,0.505072021442488,trot
0.389860972940715,0.603448723210556,0.408398290407273,trot
0.473400030720311,0.42895330245734,0.458011563789006,trot
0.655757990098601,0.444508611176486,0.425482172739648,trot
0.622893802058423,0.377911422628142,0.539059959642003,trot
0.516302890978379,0.542878563138286,0.391393994262887,trot
0.422771145878129,0.56668967955943,0.322887561006697,trot
0.597735634813001,0.559442284796823,0.440084346783332,trot
0.55126642778707,0.549254242255032,0.484169713146556,trot
0.464988008985223,0.361625165544114,0.429200861483417,trot
0.489836625980823,0.42938097445848,0.478774628865707,trot
0.355314932218753,0.340499044909299,0.309168318069121,trot
0.368379855887603,0.577237427043783,0.629148998153141,trot
0.469762430550748,0.509854753702819,0.507868487991189,trot
0.421329610653143,0.288830371906364,0.545084676404853,trot
0.506592254529145,0.482489979227598,0.364431656390015,trot
0.42147099993153,0.491905722037862,0.248298200775238,trot
0.487176324378245,0.707660006997714,0.607247732720507,trot
0.581678779274709,0.433848590200957,0.40873925100196,trot
0.45355677234618,0.703229060602287,0.624057156560757,trot
0.668619274936071,0.511470187984761,0.592457395097353,trot
0.409681590102886,0.449143086001029,0.383806538735681,trot
0.445883375361335,0.53319512648991,0.483949074758497,trot
0.638309931712122,0.321362179430616,0.501527671292897,trot
0.340037659668761,0.577905748345004,0.552753821034411,trot
0.479115309946982,0.482112719924126,0.436627033789362,trot
0.403540038134288,0.516421264041604,0.162171173675432,trot
0.67245862118842,0.604450393291127,0.430511021926618,trot
0.475987936954686,0.7316666364624,0.480225483292786,trot
0.498344315241013,0.599039936236588,0.586860447756926,trot
0.374044981187749,0.643954807992069,0.45761458443316,trot
0.552467274041242,0.54264187400025,0.680855190045214,trot
0.501299488402411,0.465448220916829,0.369297840741039,trot
0.400823540070042,0.707472441132698,0.542221519699748,trot
0.44132277268109,0.233603766941977,0.461663520863536,trot
0.535549215282831,0.616144742125573,0.219575656963813,trot
0.497062560410617,0.46815773449474,0.400101359514522,trot
0.481332203702257,0.520782051265803,0.470628197832791,trot
0.552249458782293,0.648213993820352,0.641513649542373,trot
0.494644551318075,0.269349550695025,0.575912656036931,trot
0.505940407864177,0.596787849178036,0.362099433740964,trot
0.465548949990644,0.547497372957284,0.484924586814314,trot
0.350836187319383,0.561188481993178,0.435295597684918,trot
0.531549584029939,0.550800744409103,0.521357281331649,trot
0.615147403717995,0.532281714746768,0.446007438310833,trot
0.546968117866507,0.607587582064945,0.0183096831256851,trot
0.501681307954527,0.385491292716959,0.489633127041814,trot
0.447134047548199,0.373690876674727,0.561472258015119,trot
0.337894623629197,0.406676095204552,0.490180398163101,trot
0.660592638605727,0.587767108349258,0.449392660919639,trot
0.425148563839813,0.464614765281707,0.465792471869316,trot
0.533984291674957,0.378248830423272,0.536119906670991,trot
0.594157894899305,0.550888537685294,0.52028375481415,trot
0.64093207616746,0.386155253337951,0.459653856594492,trot
0.347369257811431,0.391519677356982,0.505698018216825,trot
0.62081959558367,0.6580928486908,0.458246433812875,trot
0.475688731552252,0.581534883938164,0.460504859752477,trot
0.613522061155549,0.314288902218535,0.382646933903877,trot
0.498289213167877,0.323959663750583,0.539157660098522,trot
0.612367867506073,0.528624478390683,0.59680952781687,trot
0.574969062907822,0.539631626316776,0.384713424396102,trot
0.560738693134206,0.443052713297416,0.402263671265285,trot
0.540522698242921,0.531036385488946,0.66110816114888,trot
0.540025213336742,0.388287390998621,0.50955738266191,trot
0.46118915662346,0.488867268508537,0.520933116909711,trot
0.486162245442498,0.454980205320551,0.676853068953366,trot
0.495552090909334,0.599978016539273,0.210973069597369,trot
0.419607119705871,0.581882726343369,0.484780908467925,trot
0.45375718333284,0.473379500868789,0.588892575017702,trot
0.398360494624533,0.369988146328421,0.528521296799683,trot
0.598553560574482,0.51842978375399,0.471396182272057,trot
0.495546596458933,0.538023639723288,0.341677004144939,trot
0.511231585849929,0.521973583079046,0.539094472535482,trot
0.371218587813174,0.613563976176646,0.573718732324325,trot
0.479642681719339,0.752426288482053,0.521492616309035,trot
0.45736291125086,0.588759929332394,0.466358992511037,trot
0.494247443689495,0.422276525886034,0.551333610265023,trot
0.409832191823233,0.575025887547426,0.428235136373135,trot
0.452943680565577,0.589171034821311,0.566055978691219,trot
0.541626067531086,0.546687018498944,0.519936854019638,trot
0.369846464077915,0.328382559422474,0.280566782814644,trot
0.559555509211952,0.401424187994305,0.574220276346414,trot
0.520506983235586,0.628595901380775,0.554014907930697,trot
0.543756263188448,0.488163240739312,0.410303364131393,trot
0.646412541553578,0.564808599250654,0.516920025268512,trot
0.356111660603264,0.567727236910708,0.389754193079463,trot
0.439146050215302,0.48218724046833,0.527236543604937,trot
0.468486392731122,0.578465397003212,0.70949521002361,trot
0.596223440738988,0.470924739752072,0.496712700855117,trot
0.384962907738019,0.473705293090966,0.408821669114321,trot
0.41189925816711,0.584776207476089,0.41287645495252,trot
0.676781050353073,0.619754161556499,0.537000177202022,trot
0.47547069711796,0.441862542696801,0.560406564656776,trot
0.364785204332612,0.574470255941416,0.498313632834122,trot
0.575005290415196,0.497998236525917,0.471595123810744,trot
0.445329464044005,0.594062633912306,0.416107560530715,trot
0.507181705573457,0.508465190013329,0.588341338990469,trot
0.825582284287657,0.477392503234039,0.40008911250096,trot
0.77275800010233,0.492081483641572,0.403958389512497,trot
0.497225976249868,0.612490645704406,0.453594138687332,trot
0.457165218643509,0.364672293234045,0.466822134681387,trot
0.33097979365418,0.511493364171851,0.551990183289223,trot
0.509853873596247,0.340701925115559,0.337279697133615,trot
0.552399732906576,0.577126067707184,0.588025935535021,trot
0.484096752324179,0.664560844271019,0.516084992366637,trot
0.458982742166083,0.500761173805397,0.540199971951572,trot
0.358808296401071,0.519337842923783,0.470522281610855,trot
0.513846952267768,0.535984758109383,0.535913149288324,trot
0.5117216093999,0.469175095213136,0.567817645083862,trot
0.152781944562475,0.390267796319839,0.382741565163313,trot
0.666434404554058,0.629755084390698,0.511620705510258,trot
0.431884670363045,0.445088990465917,0.452567126022822,trot
0.390833867679049,0.527469205201701,0.43587663134224,trot
0.420995042981188,0.380766918690809,0.518214532497945,trot
0.33540491019424,0.333390403692687,0.513706944729569,trot
0.323223839337881,0.624798610466128,0.578697717482197,trot
0.611588487544129,0.420528290586441,0.379363840602843,trot
0.349149558400294,0.471688534017639,0.403338886048181,trot
0.561679180689625,0.268090126464013,0.525118693189532,trot
0.422191562308219,0.297671282095609,0.450547385264806,trot
0.518351045443402,0.476353680941624,0.498702277357411,trot
0.269063134906316,0.56025878249265,0.36584162430053,trot
0.502629793759562,0.495504463977063,0.571318399377913,trot
0.487311119344167,0.635427456372201,0.699491908877183,trot
0.474874824641113,0.453539514265697,0.431949595987412,trot
0.523887720956401,0.522001240122686,0.627656044753077,trot
0.557322259440423,0.424881451850352,0.671989859759533,trot
0.523067596508319,0.579478138861175,0.484109335444353,trot
0.578962930454641,0.493723954630399,0.749359665297778,trot
0.357941650262192,0.456734048011698,0.446668451029122,trot
0.567300429352135,0.719431454183072,0.540080090768564,trot
0.41415780545856,0.439315557517391,0.652065732838471,trot
0.405659597792203,0.247387742715639,0.53444690002475,trot
0.534067446556312,0.521955611341509,0.430792380230108,trot
0.670734040681099,0.461139157594217,0.311397968771546,trot
0.410964796530252,0.627536196118697,0.515728021863513,trot
0.466266645263177,0.545876040234754,0.465470670995267,trot
0.488184423002561,0.434321202031877,0.61811938552577,trot
0.438449685928849,0.549903072502852,0.399232401776676,trot
0.539452238914437,0.710434659027552,0.435032145702044,trot
0.505482911502347,0.699560209615879,0.473759694740776,trot
0.56718025749228,0.507697001504937,0.402483917857535,trot
0.532223988469036,0.549625429070207,0.414589945103387,trot
0.31396291392839,0.389430559904954,0.686241496998429,trot
0.328360535393789,0.580395957992431,0.650470838964465,trot
0.472286093289919,0.561790264891462,0.529782700827906,trot
0.37788422697753,0.604798300284372,0.489291293902793,trot
0.389546659146972,0.259480150978088,0.524609663661461,trot
0.457804845556067,0.305405978269683,0.437285142527346,trot
0.474450074769144,0.556472909811385,0.517806809872103,trot
0.473097854691567,0.621181478749586,0.448291738935373,trot
0.393936030473179,0.412550940720448,0.520629413714699,trot
0.552162543303042,0.565300622815706,0.406513254825353,trot
0.606170966175912,0.513310447364361,0.643509752741183,trot
0.426937114281849,0.505913420162576,0.521328954839068,trot
0.573902938095099,0.345885931134634,0.42749079764546,trot
0.641662434718617,0.644488901855096,0.557784665648694,trot
0.455831051293089,0.571969147029492,0.629477314975149,trot
0.478098449264969,0.428392296093221,0.316419035232285,trot
0.5233677074475,0.540156023562392,0.474400130265707,trot
0.402319575384687,0.519403876831172,0.658465674471137,trot
0.538918382274066,0.515749420958847,0.585781325822221,trot
0.371562455206677,0.541480116848854,0.388303283240087,trot
0.296996041772575,0.621991069882723,0.713640972131965,trot
0.553243079092808,0.540431711380054,0.613277556873629,trot
0.700224787922464,0.554298127967313,0.366297056852173,trot
0.340931355140024,0.505455024427793,0.473627806560902,trot
0.485112065450616,0.529433009819274,0.366971552014064,trot
0.459401495731638,0.452152923224004,0.556290112197947,trot
0.441881783665063,0.374803673653495,0.453898653237124,trot
0.463595796302707,0.576284983666254,0.505311226363484,trot
0.398071010802875,0.498112585947925,0.926318893228447,trot
0.57984780904585,0.423749610969021,0.702504918304221,trot
0.47928991130919,0.714783731630701,0.539662730154476,trot
0.521188690021762,0.484613114932036,0.423771067245055,trot
0.525842112512199,0.563256037941207,0.416973407982597,trot
0.511471450739224,0.457198112628995,0.474055854084844,trot
0.627630437218159,0.603182540194922,0.835357973568895,trot
0.390782046777974,0.483392199642203,0.570269550785423,trot
0.451629101221514,0.42810361382905,0.554201086171824,trot
0.561485680547797,0.390464640574999,0.496172052834374,trot
0.484331740979257,0.618330172336723,0.504925413343321,trot
0.505112860208851,0.605044306914678,0.470923796211502,trot
0.343349117377798,0.437551280328712,0.48090754148895,trot
0.508801776908559,0.530286790303445,0.586829695756079,trot
0.661152788789023,0.544516015304039,0.509242643997924,trot
0.726006625288285,0.768902537046539,0.624861001423747,trot
0.508065722624577,0.456833905841125,0.499491123000712,trot
0.547409278466764,0.583383266055808,0.425048480779343,trot
0.486159613654767,0.577703592972283,0.387911724523523,trot
0.688771412111671,0.587427628628401,0.462713571510504,trot
0.479993721496237,0.507649530090025,0.479624866548315,trot
0.519855220415173,0.388122572593125,0.436126693444737,trot
0.494418176141235,0.541123658402314,0.565805511928341,trot
0.636867853878245,0.502637287064513,0.652220219866284,trot
0.45052575665773,0.502426975437984,0.659128388598289,trot
0.46817767743886,0.50906874304945,0.634683238191804,trot
0.494799828082058,0.53752993531723,0.678161015279042,trot
0.443439835437904,0.453731796273344,0.490798124365308,trot
0.475338649816822,0.387432833237272,0.639498394451877,trot
0.50932297841585,0.66013635839203,0.471625428860075,trot
0.549204058911096,0.638346961788893,0.508517286830887,trot
0.491212376316313,0.423661863575746,0.593926216948082,trot
0.581732582975902,0.51137304154415,0.525968047997519,trot
0.466359639824598,0.639227618543558,0.397623271973492,trot
0.54542290870775,0.544912681677151,0.492358485138657,trot
0.425162773893202,0.294767866843141,0.557966058288701,trot
0.573731249767553,0.459863496938176,0.40153753221582,trot
0.344793735512519,0.568241486447826,0.515678631305811,trot
0.464012329993044,0.651947192636992,0.434530238916123,trot
0.396106556171756,0.433099386090337,0.366868382589184,trot
0.533933023465221,0.585364404223095,0.510896114711819,trot
0.364350309611877,0.529351887471328,0.271931809392077,trot
0.622820293240233,0.488533355134284,0.428838836556825,trot
0.652597229758917,0.573380494373079,0.440785606473044,trot
0.725102872167905,0.380198235971225,0.535402982688876,trot
0.708113610301866,0.696243825980439,0.383696017506882,trot
0.515625678035574,0.539834894259819,0.490620513069358,trot
0.193566238882892,0.466696082136664,0.467985548339783,trot
0.459161114904537,0.478094597312987,0.415866705392768,trot
0.556216963890562,0.40312167729955,0.467968234395238,trot
0.508420884870289,0.691323179666888,0.487622248990618,trot
0.701244154232656,0.447208150867542,0.491718266289998,trot
0.552648208007596,0.592000115021577,0.431179412218513,trot
0.56192581433606,0.470172973290231,0.526204685526536,trot
0.528519999842083,0.487386810739288,0.51606970878539,trot
0.49195597247981,0.483172541300683,0.111343654964877,trot
0.450986620524187,0.512601907921194,0.478213208265881,trot
0.599214330916762,0.50787544765832,0.641489103676955,trot
0.445376853635523,0.487888558626787,0.323624754030382,trot
0.515239943846667,0.55423024542797,0.483177171873469,trot
0.457888412779927,0.472763622373313,0.680330919983882,trot
0.417214519191613,0.324340294255013,0.718761239908297,trot
0.469334195030763,0.378468052206064,0.536932073585425,trot
0.486644936744553,0.252202256643066,0.518610248878957,trot
0.714604657589828,0.549613321272308,0.386181854985635,trot
0.609885561306999,0.512318146264904,0.549729630626393,trot
0.513263945255414,0.655608918148102,0.422884403356668,trot
0.435498341455224,0.767980046556618,0.559124787560411,trot
0.60954673519306,0.517647206018081,0.491308581345175,trot
0.382465768287808,0.365424903446025,0.502863856751609,trot
0.485513848313317,0.435610401257748,0.586106929929555,trot
0.55000023787897,0.467754392607047,0.642476907142248,trot
0.438066575690911,0.545573716329533,0.289405939659515,trot
0.704546854281767,0.328686586587702,0.485530018012735,trot
0.296724609848061,0.544626095749088,0.562925410751555,trot
0.436794347633578,0.496524695446704,0.453476271066843,trot
0.582584183837631,0.494097610438484,0.652913586830175,trot
0.297304886199075,0.521433991609889,0.445809480148711,trot
0.456716996292668,0.501201411192364,0.532302945632968,trot
0.372490483066381,0.562046595553782,0.50836387780785,trot
0.521488848162932,0.501957384275003,0.492837439054658,trot
0.512203082931759,0.471415769556816,0.50312173992487,trot
0.546337107935416,0.686558109485775,0.466271913664212,trot
0.696443771524035,0.71656773534242,0.311215630732788,trot
0.516622354777798,0.607812958160509,0.329028575254628,trot
0.454798346298587,0.533840354659466,0.431798126279518,trot
0.615694471099238,0.487758189641144,0.626994607139909,trot
0.370226740826389,0.537786764790116,0.710980170750364,trot
0.464863405423842,0.623479789857486,0.352509836430411,trot
0.501641036029367,0.438178927017812,0.529850149207173,trot
0.487948545096536,0.795628647555531,0.646180164500449,trot
0.527392126627289,0.434766531423445,0.439009275791216,trot
0.34976566203547,0.689711884985722,0.697431863172849,trot
0.362444596406945,0.498532756519695,0.485810782854751,trot
0.430536062031178,0.535413312485608,0.492753627854428,trot
0.582767727880955,0.447817250157197,0.641977918210251,trot
0.488974430064913,0.587746274480742,0.299656229446467,trot
0.60555720842914,0.705713855667758,0.467197322651244,trot
0.404534790802428,0.433710734444183,0.426051637786655,trot
0.511195829429397,0.555143004236994,0.570548945202321,trot
0.380990022064488,0.438878775600152,0.43292136126429,trot
0.785699211474902,0.53700892880019,0.463136128904237,trot
0.318591840246952,0.497190542585236,0.463377613822754,trot
0.450605518141729,0.526844320143069,0.522621045681338,trot
0.478869890378405,0.148505423078942,0.329108791041732,trot
0.574705404756027,0.541070183535584,0.374075247955348,trot
0.314740258164692,0.647480220898751,0.642667587630578,trot
0.697815560703483,0.485591529282619,0.67333009833256,trot
0.330409659083809,0.494530523279091,0.432000784456608,trot
0.514811208902583,0.411984073457093,0.508012579955671,trot
0.593631394790605,0.632132433721126,0.589984496956167,trot
0.40050539883448,0.554504760616049,0.510294015542206,trot
0.472603588669789,0.602541468974256,0.405942162002808,trot
0.511347356790203,0.480149164089477,0.330014021278435,trot
0.5498053978996,0.407805942233373,0.402883640868835,trot
0.403567085183858,0.229411140533999,0.432139927467961,trot
0.712264044068045,0.46324355919686,0.501266221649859,trot
0.511152696211991,0.112689025911195,0.44283756907632,trot
0.558357709686239,0.342795401999948,0.509430204934829,trot
0.611595199663242,0.433486323950701,0.505021078681494,trot
0.563905671003435,0.403987028811319,0.463773466900682,trot
0.556015679258554,0.529844087420697,0.557161925917724,trot
0.692412226681165,0.520494015150031,0.49897224060246,trot
0.403858338908301,0.575200714485942,0.64079703069463,trot
0.207460546334426,0.402522999251498,0.367491531654671,trot
0.687500897860753,0.490719916267713,0.586485925553318,trot
0.558226230024406,0.501816362823189,0.802448388905206,trot
0.501252075931579,0.489361696435903,0.379073646534917,trot
0.576365896916196,0.441150436085355,0.549637650980583,trot
0.647349562401717,0.634220075589903,0.672914800280453,trot
0.521970117440545,0.696268441166981,0.559563084887173,trot
0.450074712280773,0.178478804972826,0.474066897126128,trot
0.501186464818619,0.408417804046917,0.565567957110267,trot
0.65873453917401,0.517570376271844,0.49962380592914,trot
0.478102316046415,0.537392915730563,0.474150539443743,trot
0.613109861685647,0.595708106112315,0.405790352902236,trot
0.43670948596817,0.478251356989817,0.662469251861512,trot
0.35083511228733,0.507980478246092,0.412801965293164,trot
0.336808639373756,0.570643077000536,0.447495510923687,trot
0.633053878960286,0.713978536626356,0.516751297359347,trot
0.528648124618019,0.419871946775958,0.485662268991351,trot
0.44230542341953,0.259282283908832,0.555659667055289,trot
0.563476272288934,0.518734551653867,0.427684730829313,trot
0.358338661687286,0.665306915442973,0.580305817402625,trot
0.430099783789535,0.464413404236625,0.429964436468915,trot
0.457158476977803,0.502422879048476,0.635543539064118,trot
0.396751126304394,0.528956959445615,0.392421510562858,trot
0.446539645598954,0.613051139117067,0.517623116167173,trot
0.505810094667907,0.517436980377658,0.393943064051537,trot
0.173958048480814,0.545357820652152,0.546387916829932,trot
0.446144125247506,0.439104870468413,0.46343171049352,trot
0.386116082807396,0.550195861761487,0.623155715873347,trot
0.625738683633385,0.334323243221605,0.419864742067493,trot
0.485385547129636,0.664362642837489,0.497266541813198,trot
0.639686120793422,0.435064111296253,0.462822379779726,trot
0.469729453523437,0.519937964766936,0.387206535398357,trot
0.414451710105163,0.758121913039534,0.573385456230691,trot
0.51980641322788,0.589667050607174,0.291307041312351,trot
0.550219084548322,0.616334763493887,0.327947256692073,trot
0.382536692768497,0.455587610089903,0.466878389199229,trot
0.518513598104245,0.465845696875892,0.611201690604043,trot
0.453356965328776,0.490734145142144,0.487535656705461,trot
0.393908345193565,0.454995032029872,0.557598040066557,trot
0.39766062369063,0.490956438265985,0.563271568544326,trot
0.397197676814441,0.519724269388622,0.601512242336543,trot
0.510223713117023,0.417877008605886,0.378473106423154,trot
0.473107580257628,0.361166827833069,0.37130134150464,trot
0.453418660789019,0.380425842087608,0.57165860995558,trot
0.515226839735934,0.300881922149603,0.506070521192825,trot
0.416718361247003,0.446155951851199,0.504016197033511,trot
0.409253605112645,0.613582013252591,0.5196009298045,trot
0.465156582076559,0.300689262981668,0.567400830051379,trot
0.50609813982454,0.647522166335192,0.278167916699221,trot
0.437464294033478,0.536864715398895,0.555126423044436,trot
0.494412422193649,0.605813239025987,0.520706201405796,trot
0.616478540876256,0.479548197468243,0.482195295768568,trot
0.1330008763943,0.486908724435363,0.629203663113897,walk
0.273076478670365,0.967464930807013,0.708051149698843,walk
0.23781463907354,0.566605359694426,0.785541710292375,walk
0.592078174078112,0.570608014047556,0.714140257331215,walk
0.0311686006366846,0.460138094724928,0.706871994363095,walk
0.350240614790109,0.501895238663286,0.691851420578264,walk
0.311488582566455,0.371028637367147,0.755157820667347,walk
0.300973079086181,0.490738305738787,0.788556366048671,walk
0.153060506092129,0.262705787063814,0.766499233796958,walk
0.261223523420258,0.609972927846205,0.698153334470768,walk
0.181289355840239,0.664021652717982,0.0134832346041177,walk
0.321393528134548,0.484952330781052,0.652803836363318,walk
0.22071911037011,0.641810152632117,0.582663246117476,walk
0.174506040881143,0.439914585192884,0.741426405423174,walk
0.100725704518493,0.392561223095619,0.853894420671925,walk
0.3642538982695,0.234119308181767,0.918636696579598,walk
0.146335031685682,0.577715569537434,0.733657765172836,walk
0.221725648141429,0.474908477343994,0.73932620605962,walk
0.210961096034337,0.212315131221304,0.753075139706859,walk
0.18916208699067,0.43298047982841,0.606847298311597,walk
0.312047983492012,0.48033732414452,0.842701642210566,walk
0.091036836050227,0.464937729362022,0.840080653128645,walk
0.21769998309367,0.428297964466872,0.538448911048435,walk
0.150392217826053,0.58519617758011,0.759309031575564,walk
0.362417874075424,0.546399149666332,0.730516030344427,walk
0.117480074442427,0.565028313325025,0.702972232110129,walk
0.103813482419245,0.603570899213243,0.704008978455336,walk
0.314722648766884,0.547767503519743,0.676089877591322,walk
0.313202542063116,0.492912827756808,0.735070562890179,walk
0.169709610587677,0.637492693824945,0.794961524471347,walk
