Delta_phase_1_2 (cycle),Delta_phase_2_3 (cycle),Delta_phase_3_4 (cycle),Delta_phase_4_5 (cycle),Delta_phase_5_6 (cycle),Delta_phase_6_7 (cycle),Delta_phase_7_8 (cycle),model gait
0.57148414526693,0.50630303997375,0.476870020496441,0.449282984034984,0.428485514736816,0.451685379380972,0.454951381928164,trot/alternating tetrapod
0.50740983103538,0.476211608109688,0.550156089841785,0.342453269908799,0.413913240897621,0.677209988895033,0.431378210437854,trot/alternating tetrapod
0.491016299750826,0.566686515343499,0.343449025134715,0.537422108811602,0.585018017906183,0.553674342774835,0.511799997698651,trot/alternating tetrapod
0.541153643427597,0.570983666056498,0.353047962299801,0.446735550149929,0.555834360532673,0.535722760604751,0.467650471774367,trot/alternating tetrapod
0.469559892950152,0.379044221248543,0.442363781122678,0.374685218353454,0.386172803909891,0.418107103486011,0.395963186484509,trot/alternating tetrapod
0.53330168408931,0.461576972246189,0.566730638323506,0.534487837025244,0.54209988060507,0.465980314938081,0.360501715013796,trot/alternating tetrapod
0.538528989761193,0.517151599568144,0.526620142977214,0.327177572320813,0.354591505449987,0.527775109021708,0.51247615204072,trot/alternating tetrapod
0.544950435855592,0.454172561440256,0.624539429717459,0.618262585018738,0.469258907090836,0.276095921765777,0.470250272635677,trot/alternating tetrapod
0.507375480321555,0.57847312884777,0.377653032838861,0.395824001416253,0.536706903929451,0.62957751660877,0.381354795807804,trot/alternating tetrapod
0.495629854967299,0.473343743273701,0.493312888127418,0.456895710737691,0.246865283496943,0.564255701675257,0.424157328377962,trot/alternating tetrapod
0.526683579727887,0.531559397518245,0.51143134123206,0.46676739221019,0.462159539123644,0.504662757004743,0.533148858882224,trot/alternating tetrapod
0.449808690005052,0.265884349369796,0.557463944574422,0.504557142594805,0.459051407984898,0.520320786438289,0.495415635990618,trot/alternating tetrapod
0.753372772588989,0.396163724674639,0.636521528450632,0.403537921037635,0.502810345443675,0.387667013246962,0.493721065693287,trot/alternating tetrapod
0.350512031340608,0.503307931896471,0.472877174998323,0.523025848407766,0.526261739884002,0.760443381464684,0.307188819385347,trot/alternating tetrapod
0.468784156682207,0.651236662212282,0.443248682752866,0.471374231140285,0.530418608398349,0.452750838488897,0.391074077473558,trot/alternating tetrapod
0.67749562977269,0.440821648200054,0.544642964173199,0.514797576528643,0.395465555592557,0.407295692255442,0.440616916563273,trot/alternating tetrapod
0.427525044440765,0.537904694796813,0.420480705713783,0.43897589379068,0.333518936774871,0.35710825578166,0.304813242824573,trot/alternating tetrapod
0.535760677279125,0.697307073485868,0.466030443168925,0.547358129480809,0.446230534648163,0.474946072388528,0.459061297887716,trot/alternating tetrapod
0.392872714198443,0.513483702187572,0.517296928339718,0.507439023509102,0.561876801785418,0.671575457975859,0.598649128415359,trot/alternating tetrapod
0.454021524273482,0.5832182332627,0.650669141000567,0.415846241243902,0.3202232957915,0.344789200947838,0.723249485780452,trot/alternating tetrapod
0.536911054066835,0.515092365793896,0.598068326673622,0.558519031275967,0.581343458989021,0.435472864556728,0.543059302731337,trot/alternating tetrapod
0.519944747624594,0.399194230181434,0.581593517223871,0.409862466489262,0.58422910838808,0.56350069466097,0.629333296224006,trot/alternating tetrapod
0.53270156445792,0.444939334830305,0.44627080701133,0.419391273511544,0.543337831384566,0.576805229610645,0.366952821312501,trot/alternating tetrapod
0.554953234318142,0.977674564682724,0.447433518685749,0.545074008481271,0.59952135192555,0.409181382152086,0.649727212848788,trot/alternating tetrapod
0.0222631444727565,0.587574727465897,0.581752148285572,0.770928319745997,0.396228202313923,0.412209171744786,0.480968656533679,trot/alternating tetrapod
0.595826048144018,0.417120981574328,0.557889258231254,0.545476212209004,0.473462179158687,0.48066560826522,0.49816927419663,trot/alternating tetrapod
0.473914847568191,0.424071642220192,0.414275851991039,0.415573816126837,0.337909207997583,0.346031761379685,0.350089063290873,trot/alternating tetrapod
0.400401312570889,0.506333241885354,0.390848657407727,0.50284709110952,0.60636150892055,0.727119755797732,0.519222271584278,trot/alternating tetrapod
0.630721681130794,0.503934778185328,0.55960517526755,0.493110273259135,0.556526813841584,0.422680082426116,0.422255583925672,trot/alternating tetrapod
0.584975276422855,0.420278022009247,0.533058462285523,0.60792187498871,0.545995550510842,0.471064391721743,0.408635996560252,trot/alternating tetrapod
0.565923755326913,0.520974925318835,0.658819165849339,0.574276794328741,0.420766142128842,0.168409913192699,0.527291083617739,trot/alternating tetrapod
0.584474061514707,0.378719136024979,0.493087821821162,0.30249379790203,0.369492262123229,0.499796786300771,0.749053630453014,trot/alternating tetrapod
0.650531345889381,0.374164345795701,0.454304547715934,0.721066975978936,0.525934142073668,0.472476016704669,0.629284693715409,trot/alternating tetrapod
0.493426593768226,0.485226902674679,0.381591920064493,0.562457920094391,0.500624060751802,0.634188664145839,0.62004323995307,trot/alternating tetrapod
0.506917689213158,0.463996803868959,0.439804011286879,0.479728072193995,0.300905723711724,0.527564636787703,0.599130948660507,trot/alternating tetrapod
0.504223240060344,0.586749470754908,0.583834308497798,0.511692338216496,0.572244677779314,0.626309483815719,0.455372342099888,trot/alternating tetrapod
0.639257455321478,0.513877840119781,0.900987742506839,0.415543528668791,0.358560548494001,0.432879527916446,0.460590428528248,trot/alternating tetrapod
0.411815367201379,0.642157195967356,0.489491314337404,0.497314441435151,0.704242161484658,0.55578912195847,0.405475099253565,trot/alternating tetrapod
0.44392351455145,0.742390656531623,0.606779645810615,0.52656249311893,0.330847071487561,0.609527525046523,0.677819873984838,trot/alternating tetrapod
0.500983004470744,0.505521653495138,0.491717071636777,0.390927580265467,0.387485631833016,0.563041195133799,0.583995652223227,trot/alternating tetrapod
0.544103325607529,0.438634701640517,0.510284713279024,0.478474677134248,0.887745177119027,0.461434916471552,0.5929484287874,trot/alternating tetrapod
0.65486757003626,0.46133696581794,0.751879343243991,0.449994537208105,0.306729213518669,0.479670120045359,0.50037129104485,trot/alternating tetrapod
0.556801336428283,0.353541627096114,0.426932929500696,0.389647862295826,0.594284574837406,0.405183508886312,0.385026608170618,trot/alternating tetrapod
0.213113941786667,0.397354834758214,0.553615695889645,0.48303721955909,0.480943490726559,0.52112852063605,0.539430267074765,trot/alternating tetrapod
0.4089377829209,0.369489529568236,0.58776308702682,0.590182812089713,0.517251252503143,0.44517031773402,0.531724602531892,trot/alternating tetrapod
0.593529077784404,0.612033732195372,0.54000153518248,0.618269721650306,0.694715543946552,0.520783183976414,0.614719492495418,trot/alternating tetrapod
0.488471581609564,0.436310634582615,0.492599305049424,0.500317911635878,0.494479346377926,0.703897666719064,0.324546955324104,trot/alternating tetrapod
0.639820976167604,0.244019745339411,0.476626652568732,0.659803382085698,0.677947315541743,0.622166304493751,0.377105184397899,trot/alternating tetrapod
0.527231261559468,0.570986615920442,0.475922328946155,0.520620809733844,0.382702015340996,0.480465585199009,0.392918255342511,trot/alternating tetrapod
0.562475412116353,0.609164790963775,0.606184040223145,0.61550071692795,0.645402933210313,0.472565243041304,0.407371606643736,trot/alternating tetrapod
0.717767910024905,0.571916567008739,0.469369658034199,0.418665946052138,0.369533270620004,0.573426060767065,0.341701175167976,trot/alternating tetrapod
0.523462254950471,0.36720485574332,0.52388004161429,0.364730295096421,0.511417782240914,0.551992781131449,0.514084703527675,trot/alternating tetrapod
0.603868209512355,0.499890044403632,0.423289934419889,0.454485844117742,0.595670759719118,0.533500955676697,0.36520045976212,trot/alternating tetrapod
0.574233554346636,0.586857722403196,0.429334866309239,0.557016232531661,0.567180376921991,0.370736790636678,0.621789031877535,trot/alternating tetrapod
0.691158053159872,0.472303334418264,0.701382937008596,0.469193669735178,0.463450052216363,0.500572404520434,0.549799112617512,trot/alternating tetrapod
0.47680758826195,0.379426897061598,0.749946537211928,0.471999441499822,0.27516653766384,0.444854995700359,0.39409911022851,trot/alternating tetrapod
0.383262095137092,0.495132169105976,0.450731299813929,0.608743423571414,0.565345443847183,0.65363750598397,0.440645465813776,trot/alternating tetrapod
0.499363136328777,0.274152113843074,0.494214039878834,0.486795617794843,0.668551063171484,0.518683604123768,0.584138211742285,trot/alternating tetrapod
0.462746382201004,0.571100281174091,0.559088848221984,0.485671526886885,0.284737592317551,0.674835364123975,0.40499859225537,trot/alternating tetrapod
0.562389490104555,0.555336999921131,0.367406139299633,0.562255485618774,0.684065274960353,0.534770251753956,0.307972515841826,trot/alternating tetrapod
0.631224719571333,0.523854541152254,0.512407666073179,0.480066431783761,0.478730400680963,0.562999564942556,0.681620800912862,trot/alternating tetrapod
0.542191928093545,0.465633975825191,0.609462740974428,0.471537467496071,0.410751663296087,0.451970342400494,0.604497187201617,trot/alternating tetrapod
0.489472569546287,0.532046369607486,0.378138704528634,0.490870453926766,0.515335707859431,0.383332766050679,0.5730750076027,trot/alternating tetrapod
0.543040264869302,0.484341510203221,0.409825095320671,0.590733286671152,0.488726530616918,0.549210845163691,0.417232845817027,trot/alternating tetrapod
0.483161451809541,0.469607814834469,0.427272073376526,0.674144790065365,0.205185890927263,0.448682748989066,0.497672269771804,trot/alternating tetrapod
0.553838525605144,0.466182986602417,0.632273624487788,0.507816366828589,0.450604674481243,0.461884862692753,0.624832963986312,trot/alternating tetrapod
0.572228897484733,0.727160788480868,0.368524781879926,0.440714963249484,0.404276255075018,0.643962477119973,0.578609051993698,trot/alternating tetrapod
0.46149954863228,0.336370003779106,0.486045105019047,0.454632683373451,0.506426375179359,0.58100565753501,0.485445658986777,trot/alternating tetrapod
0.59086497902873,0.418480582636829,0.497151969226226,0.49047669813872,0.546821068043289,0.500437612104195,0.519756449293876,trot/alternating tetrapod
0.534760222781641,0.467432362077078,0.422165484820344,0.555186733011574,0.42035127233135,0.636460885050661,0.534432474500701,trot/alternating tetrapod
0.437509664836444,0.429100172240417,0.470962396805613,0.441955255309861,0.492408646241251,0.704216849430115,0.128812554502352,trot/alternating tetrapod
0.465024356020178,0.49187025953333,0.462276025017711,0.387263949887752,0.4878044924238,0.46128901103826,0.585264944737078,trot/alternating tetrapod
0.392590488780133,0.518698181253732,0.579331034391985,0.657880896864257,0.451385072246046,0.447141900292476,0.537603493582767,trot/alternating tetrapod
0.379138186902252,0.495486130551608,0.436847446131834,0.582192271051943,0.546863121131148,0.363370353175352,0.579745558974554,trot/alternating tetrapod
0.459849528486937,0.506740972429444,0.436154918060026,0.479028549683656,0.477699993601679,0.599624603602559,0.06787427642624,trot/alternating tetrapod
0.687464639534388,0.687088795968416,0.590530962119224,0.361065927104125,0.593880455009213,0.509675775469254,0.365873014392233,trot/alternating tetrapod
0.37261798990984,0.544576505062451,0.435764663868306,0.55570947323889,0.417627199516753,0.494449654378017,0.530150167666337,trot/alternating tetrapod
0.635730736492522,0.488675417055375,0.646162676253442,0.612233653574028,0.435941836330921,0.262485549179143,0.530568121197438,trot/alternating tetrapod
0.372682748487612,0.44980475020488,0.447222939922137,0.267267791353628,0.526826486326276,0.471552378512733,0.482913563063602,trot/alternating tetrapod
0.542320720649957,0.404345296209307,0.631266726009098,0.655878009994112,0.634449793958209,0.996091393991893,0.540525080236149,trot/alternating tetrapod
0.413878842540149,0.375842483372947,0.569614500889689,0.458116607102569,0.475400812005181,0.31766620993249,0.447479461780846,trot/alternating tetrapod
0.559098096665112,0.591428529127459,0.666864603603733,0.53267679034163,0.491972190223325,0.756295423780805,0.517405695787151,trot/alternating tetrapod
0.504272622699945,0.603736049057409,0.456189674627996,0.500130257498769,0.67148353135594,0.521537828790835,0.508191519588099,trot/alternating tetrapod
0.607544879087764,0.596474043510219,0.363117727642409,0.387858585863764,0.725317209186592,0.43198722283401,0.557894308553549,trot/alternating tetrapod
0.446904146784573,0.510314305501105,0.442918728235455,0.55187356892009,0.428460021133498,0.58361265963687,0.564708025310065,trot/alternating tetrapod
0.394236153112889,0.523318212486787,0.373545790323813,0.296716510076557,0.448731283825376,0.490213390815591,0.525392346030723,trot/alternating tetrapod
0.664523432457736,0.648650463366578,0.588574603464664,0.337428298846548,0.570899906216116,0.432927377599476,0.49147196074828,trot/alternating tetrapod
0.679289675599703,0.495353935212733,0.436121168972173,0.529356852982917,0.583516778863637,0.41750927780623,0.658853567298009,trot/alternating tetrapod
0.518917415258403,0.474083309510704,0.622704886295289,0.461277373229189,0.502091724507554,0.476397920331857,0.420123472356983,trot/alternating tetrapod
0.361714152284399,0.605963758869575,0.612602257579757,0.335490318788967,0.482858392294107,0.639838382640453,0.287870617335437,trot/alternating tetrapod
0.531234551620691,0.622225057506619,0.446635470556675,0.684468297882585,0.381618009259098,0.558886124003824,0.596947314718884,trot/alternating tetrapod
0.637649555286734,0.315972554888354,0.535537499645269,0.257658346174131,0.433933801337886,0.361912943713087,0.472825523038318,trot/alternating tetrapod
0.321907168136682,0.48277955380182,0.49919609085001,0.696868361345496,0.592653889821796,0.428703923537543,0.396301923040885,trot/alternating tetrapod
0.394870887547469,0.417945544358416,0.603267394482586,0.442509524427001,0.448480967496013,0.48402779928366,0.555961975556435,trot/alternating tetrapod
0.400702329978468,0.484609870657892,0.527879471316928,0.56977710386252,0.462112427897191,0.247436431222034,0.440655144205026,trot/alternating tetrapod
0.480212585865531,0.451396455748008,0.666504110895862,0.533452479516624,0.471598247933017,0.536588926366854,0.404605148359173,trot/alternating tetrapod
0.437538750691649,0.460691134191565,0.353071440296486,0.537371413378953,0.596237499115887,0.440030913529957,0.514339927062687,trot/alternating tetrapod
0.524086824237923,0.55111969233099,0.403268243649586,0.48154155082791,0.569720588153717,0.374459301847611,0.704092279834342,trot/alternating tetrapod
0.642501061707979,0.486504308336033,0.539728829639761,0.613190931860697,0.434817521337111,0.422206072541461,0.396531328975893,trot/alternating tetrapod
0.429769006563713,0.454310704731764,0.577003345047033,0.446022350931548,0.422666019280176,0.527513595132729,0.405641020172628,trot/alternating tetrapod
0.541475414077931,0.368127038651895,0.664179512222269,0.564378531280602,0.51622473913057,0.437315543816412,0.174820313029251,trot/alternating tetrapod
0.55522377578882,0.583447270444609,0.497626337168992,0.440023308631122,0.573350208741599,0.573313217665711,0.604837694569956,trot/alternating tetrapod
0.529838731685935,0.487852852704003,0.506541326595633,0.616537672413754,0.555281265756183,0.426941174350754,0.452717938568305,trot/alternating tetrapod
0.606136440719237,0.586218722639468,0.609616194552115,0.370024993724147,0.572985006388564,0.426469406771614,0.350380943924745,trot/alternating tetrapod
0.371820407932806,0.369788600587148,0.605346276333682,0.469412016802653,0.380203767502788,0.707349744379455,0.405121871303631,trot/alternating tetrapod
0.585959681661228,0.433553933713012,0.53827247909966,0.432008516724013,0.458606964152218,0.406168227505144,0.48864279661807,trot/alternating tetrapod
0.401206014984856,0.496230256651035,0.532155270830408,0.546350141472678,0.687767732194711,0.458582320914543,0.453388032160313,trot/alternating tetrapod
0.474003848659837,0.488849565267747,0.714728921534711,0.613101598098307,0.536575962320549,0.345505507155183,0.427283980971137,trot/alternating tetrapod
0.488735165594143,0.468909666590985,0.396523269714224,0.553202681875236,0.620882892697488,0.49792694813301,0.433485589059217,trot/alternating tetrapod
0.485886645682224,0.533482959682672,0.476757189294157,0.0601146375220014,0.481229537508246,0.55267992854221,0.451943603948645,trot/alternating tetrapod
0.61837704685991,0.486085897345795,0.418183726038581,0.499988186947032,0.401637996254049,0.246837788272552,0.524268654416082,trot/alternating tetrapod
0.422690490946193,0.580335251251185,0.537698685297594,0.314121548109051,0.539398670103949,0.603506454835682,0.461447318620244,trot/alternating tetrapod
0.468577477403165,0.513957139395873,0.535138445017253,0.544978273613884,0.264312575206842,0.489815369862156,0.537951993650859,trot/alternating tetrapod
0.384247043284863,0.50871406344671,0.511610976585636,0.421461898878468,0.522260322404032,0.588482651210709,0.476422059265906,trot/alternating tetrapod
0.398740935810843,0.558133983869855,0.579690335259954,0.659119467787795,0.490879128754569,0.362573045023309,0.596507268737562,trot/alternating tetrapod
0.47177860019742,0.366849214989699,0.520940132534732,0.451894351041009,0.266557574769015,0.47710741374364,0.520581005256933,trot/alternating tetrapod
0.502162636762515,0.498488373041672,0.355542094077807,0.515291412836512,0.388688929456091,0.280541914190999,0.453912605261364,trot/alternating tetrapod
0.448974239074386,0.499256636958747,0.583451720544977,0.530639347243851,0.560940213776688,0.582275179040619,0.414902177116032,trot/alternating tetrapod
0.47992772385504,0.41173985057039,0.382787168581798,0.341856479374385,0.513510731300171,0.553522881585508,0.382944663019121,trot/alternating tetrapod
0.685903458374573,0.57248164155508,0.524282593307246,0.494619093520864,0.402028164638301,0.506950651856813,0.538908691984802,trot/alternating tetrapod
0.400060685759881,0.425987470512543,0.558731247777839,0.41015739513017,0.470545624899143,0.446629119046716,0.504405081861294,trot/alternating tetrapod
0.447922565761936,0.641401968049979,0.590559610933378,0.358332724686979,0.266425245281762,0.555821547363052,0.393160416089262,trot/alternating tetrapod
0.547411613152052,0.269241570496955,0.538781304176013,0.541370973182322,0.380957278932885,0.515832600766167,0.439444704623405,trot/alternating tetrapod
0.612194160646951,0.391023855071842,0.392060168240834,0.408616256246661,0.651687261366812,0.372559532237601,0.342022872750046,trot/alternating tetrapod
0.537950933357404,0.542743777978763,0.416629586498602,0.502086940895556,0.57350454539325,0.558578561311895,0.420652615814042,trot/alternating tetrapod
0.553740345203248,0.49063895938649,0.462233169480747,0.412566386444396,0.289560127459386,0.359750157959962,0.454672617514688,trot/alternating tetrapod
0.419472834196362,0.301888264908458,0.56732828425182,0.483937660912688,0.492866712750643,0.534233345484675,0.523496639063712,trot/alternating tetrapod
0.542879163967226,0.48672112830688,0.616147643308752,0.53948625723761,0.398742306859743,0.612398976915544,0.577688473393424,trot/alternating tetrapod
0.47092198647909,0.523275461523981,0.65163014806911,0.634060293516526,0.540866243004215,0.491877549701614,0.497089779329443,trot/alternating tetrapod
0.57752771370307,0.650610367969496,0.464981967490429,0.472099423499156,0.685483560055605,0.400346414061116,0.482671669814775,trot/alternating tetrapod
0.674072163754954,0.46280099607092,0.367375956119557,0.454097898689381,0.51629748970988,0.462722112663073,0.495415682734241,trot/alternating tetrapod
0.581416721344278,0.388988238779519,0.353829531552285,0.436475631571845,0.464947610102797,0.362961947728032,0.502326515009414,trot/alternating tetrapod
0.634898754261783,0.503251884906885,0.411524908516635,0.56621130373327,0.441370190935853,0.369191311540083,0.467853705886221,trot/alternating tetrapod
0.493717576951579,0.624555333228517,0.642395135923027,0.583342818514842,0.500719034784791,0.463112423901615,0.4551285845237,trot/alternating tetrapod
0.576086579925778,0.370005033934969,0.632375324751826,0.436843337027146,0.581997572730735,0.33952279687197,0.523202800460068,trot/alternating tetrapod
0.529168991658213,0.509818374337329,0.575555117691873,0.431390748436674,0.429477039510266,0.518679497504571,0.515011172052191,trot/alternating tetrapod
0.666261824428711,0.433848730665496,0.382972159553675,0.526861058867751,0.295087858396669,0.348837392921793,0.390801236482367,trot/alternating tetrapod
0.47040602034429,0.534942844327325,0.393685046564978,0.606459448087822,0.65585722354729,0.733939201708928,0.469897794162102,trot/alternating tetrapod
0.616493206886735,0.49341472559268,0.771364738553056,0.456716230511978,0.369236832152882,0.69298109171569,0.421585125519738,trot/alternating tetrapod
0.609379720093223,0.506561186691639,0.460688470445237,0.641723343090615,0.531211623064581,0.421132138319967,0.486858988795885,trot/alternating tetrapod
0.444500762745183,0.645319725402269,0.415125299034674,0.542424081423951,0.542300088620844,0.639634548183275,0.830499246074405,trot/alternating tetrapod
0.465467167222076,0.465359540147058,0.538545762612936,0.419657092544282,0.517584527064305,0.575679878381883,0.575310417588884,trot/alternating tetrapod
0.632222388398594,0.614842932845531,0.452378078635154,0.53673074710883,0.460076183285665,0.34788207362294,0.339184375511435,trot/alternating tetrapod
0.58966882811175,0.764994515900108,0.301172510340059,0.495099773399064,0.599617067842561,0.487749846226479,0.484698918473454,trot/alternating tetrapod
0.525160836966616,0.47216634450969,0.575980760686407,0.45750336671554,0.355569824150071,0.444421796774031,0.539987618867527,trot/alternating tetrapod
0.277451507841446,0.527175406247971,0.53502714709152,0.400826030735047,0.48131582322508,0.613804547893613,0.409307586555913,trot/alternating tetrapod
0.527671661704582,0.474932357054426,0.478228414564961,0.635273527703822,0.533166032855757,0.559631439077369,0.623659734835239,trot/alternating tetrapod
0.563390273386201,0.476096963259822,0.522499724209734,0.517754312275939,0.594652418564537,0.411978676159251,0.386935355577751,trot/alternating tetrapod
0.447834844737068,0.470233442296147,0.617320173940685,0.688712865161912,0.578591918837826,0.47488715883589,0.403447064294416,trot/alternating tetrapod
0.351298358909891,0.495526772879528,0.34991356691914,0.571508196382241,0.457764674805356,0.545118007420288,0.555424579298802,trot/alternating tetrapod
0.432669603781685,0.438056055834858,0.682339424834243,0.619455171634562,0.426767437789187,0.614730067156304,0.371535636688272,trot/alternating tetrapod
0.508135600250029,0.423607113078527,0.608758077884284,0.595602743447699,0.466756139470431,0.593420729251169,0.593437596318296,trot/alternating tetrapod
0.484082586728518,0.310060793288404,0.535314292621699,0.439601468869098,0.307647043899513,0.562344465327421,0.549623900131432,trot/alternating tetrapod
0.624082064333362,0.557334605197856,0.432243792692493,0.423993534555576,0.47824756039695,0.709391046811877,0.601682753125586,trot/alternating tetrapod
0.54677424798647,0.575176335639203,0.539096473012695,0.556512415500118,0.568853853296804,0.426335385949391,0.518423003905026,trot/alternating tetrapod
0.439449124883745,0.615005076427185,0.671609201285758,0.687037003477217,0.327856253534215,0.390687077115601,0.429540738765095,trot/alternating tetrapod
0.589323798614712,0.674779574980416,0.534593637296752,0.459212966201604,0.488900537398685,0.367046342219396,0.612473215270674,trot/alternating tetrapod
0.52098554368972,0.506129742298035,0.557460189837095,0.253274560708188,0.605010453975925,0.733548907651574,0.487115702086376,trot/alternating tetrapod
0.561245212937521,0.564879179898113,0.634937851190322,0.513475089115809,0.560540553263528,0.484424061196178,0.771665641959266,trot/alternating tetrapod
0.532557208954721,0.542469892178263,0.288699368053985,0.677071150335311,0.47292354146538,0.421097361609572,0.395467366761719,trot/alternating tetrapod
0.395526405075382,0.544875421439332,0.393068733899855,0.459208153195647,0.551699814464679,0.452078320524909,0.568098325858766,trot/alternating tetrapod
0.363647866320204,0.562482374256843,0.362165639013116,0.481951168536334,0.541633814967367,0.430728999739633,0.539656186400264,trot/alternating tetrapod
0.583715174353626,0.460406866312583,0.628728237202042,0.613590815669423,0.585391496949473,0.363143251370822,0.549210388547845,trot/alternating tetrapod
0.431809695356193,0.592548622775015,0.442624072873047,0.625403851698489,0.459765105873527,0.616162924758323,0.586379187776064,trot/alternating tetrapod
0.502210683937073,0.484412451596215,0.374582868494006,0.634900977436911,0.40843119737486,0.38627998390574,0.522219533225106,trot/alternating tetrapod
0.678872146169644,0.478747947083184,0.376386874096246,0.412664022073593,0.544111484294251,0.533813162831833,0.484341765590339,trot/alternating tetrapod
0.691637472560938,0.424189102136524,0.351507137861602,0.510633924874816,0.380510124195252,0.412538147118511,0.636620831639275,trot/alternating tetrapod
0.715946996082725,0.497075484938954,0.365102877137553,0.380958844789594,0.455256149014806,0.48635922970491,0.465746846076609,trot/alternating tetrapod
0.383418794435686,0.454640623603987,0.467382220567303,0.405278753928033,0.519372997461117,0.466958614210671,0.465300000344977,trot/alternating tetrapod
0.488056590595533,0.821093037888265,0.575160046640558,0.647530469649365,0.433218667811157,0.664354337904293,0.648415583716196,trot/alternating tetrapod
0.465231556987983,0.4504419565347,0.576788281245003,0.529433372624921,0.384710387040861,0.52698559814941,0.485139056887669,trot/alternating tetrapod
0.391196463464065,0.382354480424776,0.539015551001888,0.241755072502964,0.585589339233871,0.63771869872972,0.489597710493689,trot/alternating tetrapod
0.451013622045064,0.539811672454372,0.648216831281862,0.525354370008804,0.337362662677212,0.418019456605598,0.544058990803084,trot/alternating tetrapod
0.420805632630465,0.518361766439178,0.528046666593435,0.461276433128318,0.623994223232431,0.439604101321991,0.470670663464561,trot/alternating tetrapod
0.680841799916804,0.386021325263316,0.474607398152904,0.38962416576886,0.396141581929149,0.543368228285072,0.642632487997791,trot/alternating tetrapod
0.614497570862228,0.551364087907298,0.459721738927437,0.545931076601126,0.483879034550488,0.396240371132767,0.426710991314776,trot/alternating tetrapod
0.536286991485835,0.488046943264978,0.428477319720639,0.449705342150486,0.555885789131348,0.61339570129853,0.591704419958401,trot/alternating tetrapod
0.483501453857822,0.410341292626398,0.424649450424394,0.496348125914977,0.474734535296535,0.34094519434831,0.49652314845857,trot/alternating tetrapod
0.63219116118996,0.587098428080642,0.274377355786744,0.461961713928936,0.445317351725058,0.602936277064921,0.563301982010756,trot/alternating tetrapod
0.587664093470832,0.395542315818696,0.51520021582286,0.373739920217151,0.611538639488741,0.49924500001253,0.500898030645631,trot/alternating tetrapod
0.561220370008394,0.582936232538734,0.497846944200353,0.466706356445079,0.684187263298827,0.194867430037056,0.620051711834482,trot/alternating tetrapod
0.395981045134845,0.481877808204126,0.417764809212276,0.449356085115089,0.348303191538016,0.368450385854666,0.38641035148884,trot/alternating tetrapod
0.506684759136356,0.435508393826811,0.520278062468721,0.667711540649859,0.464605485715474,0.462186408852821,0.472371554623204,trot/alternating tetrapod
0.476699206220308,0.720175018958184,0.417225783673057,0.559676369632893,0.499014239607378,0.562076603631252,0.493317756232727,trot/alternating tetrapod
0.59121574831529,0.440821867467777,0.452960424541243,0.485893277678612,0.642775987788442,0.635242112983765,0.43850673854335,trot/alternating tetrapod
0.474375414470716,0.571525954137807,0.494588683794729,0.480857677571983,0.421783265526951,0.456732511443388,0.329508294685658,trot/alternating tetrapod
0.507934307524865,0.461007150384435,0.424415945887617,0.434249058028211,0.519204627611513,0.520964569798235,0.405956152748221,trot/alternating tetrapod
0.294082077635534,0.483717760107557,0.243672134940828,0.3945249739266,0.40597348724368,0.502891371641915,0.571011078089007,trot/alternating tetrapod
0.525417255282763,0.587737218460058,0.442208404358297,0.411001641896031,0.640270370366573,0.449550780543464,0.598393101205717,trot/alternating tetrapod
0.519682162865673,0.287653792209547,0.559230218246859,0.548474649907292,0.358821163022093,0.656052434406979,0.388283036522031,trot/alternating tetrapod
0.568723575851393,0.415118661603233,0.489409974178959,0.510076775049477,0.567868976513915,0.386120665446406,0.571610674450802,trot/alternating tetrapod
0.356207054252295,0.442686097785926,0.431235256931222,0.651936866938342,0.521813095700121,0.543904624637724,0.559933221066998,trot/alternating tetrapod
0.750002482489497,0.563088700015875,0.680143434990785,0.537986980066075,0.539514714320692,0.447706781687977,0.450100371479654,trot/alternating tetrapod
0.457309047884623,0.269668618780947,0.519106254540638,0.452026761237107,0.555974503997505,0.485745005713786,0.603159731029478,trot/alternating tetrapod
0.505420347874344,0.578711819438889,0.629116404903125,0.587445314907667,0.401867008706218,0.56016238192691,0.405078167607723,trot/alternating tetrapod
0.506415087258586,0.519928012339073,0.466971334594489,0.396168154074654,0.457848574751078,0.597379405417721,0.572635793896177,trot/alternating tetrapod
0.617159369170709,0.64990771074326,0.287856779661431,0.465138397470681,0.545000783917466,0.617417204654156,0.610722282526431,trot/alternating tetrapod
0.756133625737771,0.568127661245235,0.334974033498547,0.455366415290973,0.580226235744425,0.386514289160793,0.580179161396739,trot/alternating tetrapod
0.37531198348795,0.485073398867702,0.395108967337412,0.614979014188302,0.501065700811337,0.592549709637344,0.371597315728383,trot/alternating tetrapod
0.46674587566972,0.423830010022741,0.24028388927659,0.642964069786686,0.414039762287848,0.34440898243323,0.385161693677861,trot/alternating tetrapod
0.490681175172344,0.552454596174868,0.609515804770821,0.606418249324742,0.461064443980108,0.475474706835099,0.562242760650724,trot/alternating tetrapod
0.560686558960583,0.577459087822068,0.638234587853082,0.3408709403435,0.457447983962816,0.428777399367698,0.429205709531083,trot/alternating tetrapod
0.497433341175277,0.455906629762196,0.600802710607921,0.667208757719047,0.437285876588067,0.454981868380932,0.565166010849053,trot/alternating tetrapod
0.423128421449788,0.452885699551185,0.440232042341309,0.399219454109077,0.532550423497481,0.615560245251627,0.604461988011642,trot/alternating tetrapod
