Delta_phase_1_2 (cycle),Delta_phase_2_3 (cycle),Delta_phase_3_4 (cycle),Delta_phase_4_5 (cycle),Delta_phase_5_6 (cycle),model gait
0.520091578560096,0.45238575675825,0.509576443280262,0.58685610563678,0.401032073505093,trot/alternating tripod
0.537625629447287,0.474176419724794,0.402414013642099,0.572038890724134,0.59896311679876,trot/alternating tripod
0.565031662920573,0.531912546752743,0.535658804614794,0.617859106414809,0.360075035520512,trot/alternating tripod
0.592774462980564,0.624409871143233,0.462642728893508,0.45121415740528,0.623378120420975,trot/alternating tripod
0.42247867621594,0.361629828473502,0.508523322530607,0.471372764858964,0.504243291619742,trot/alternating tripod
0.643174492098745,0.598102881584758,0.377766752080004,0.437789439812457,0.4983306140867,trot/alternating tripod
0.508937658964132,0.519144043431591,0.468017957082304,0.487177368809842,0.555894797945457,trot/alternating tripod
0.534729143862753,0.518302703757427,0.556619528820253,0.569904605331028,0.479147622959728,trot/alternating tripod
0.472036417862833,0.474460671514668,0.415964153530427,0.337804039264268,0.514203090622006,trot/alternating tripod
0.330614719668865,0.62235551761639,0.421293211124249,0.39782594185464,0.818230521269486,trot/alternating tripod
0.562497735145287,0.5873529344096,0.626647475636017,0.566015765384136,0.494450197625705,trot/alternating tripod
0.476145642143384,0.510509782341435,0.519260618287242,0.601513782677727,0.501923132603605,trot/alternating tripod
0.397410387794187,0.515270290553555,0.524903012460007,0.431842730330013,0.482669253098825,trot/alternating tripod
0.504188235070327,0.558294256417799,0.397417778594151,0.502777467101862,0.525391236377187,trot/alternating tripod
0.323985032749652,0.392738647439192,0.502749779086447,0.591744835088206,0.520677532355715,trot/alternating tripod
0.449182547415076,0.54070625041307,0.561171930546841,0.344693969221172,0.542065072945012,trot/alternating tripod
0.561238965940773,0.448820312969708,0.442595224742439,0.281546517399849,0.406748396135576,trot/alternating tripod
0.474822146845947,0.453136228858252,0.493629247799199,0.548022307747333,0.521391972765415,trot/alternating tripod
0.402958487723404,0.552907358748929,0.59178583154888,0.63817768759286,0.657503804446469,trot/alternating tripod
0.359277432218083,0.412669659855353,0.436278658287226,0.429800657491205,0.485883596995859,trot/alternating tripod
0.471424126054254,0.529414349014668,0.365119486441499,0.385778594860972,0.654125096437601,trot/alternating tripod
0.554542272420867,0.423604623500265,0.47810565172438,0.282921101507404,0.526540367611496,trot/alternating tripod
0.633426113243169,0.467955526568538,0.528548450242046,0.656344623454517,0.371275991904859,trot/alternating tripod
0.224957682800356,0.43357514130223,0.326416816490411,0.53342031685178,0.616280721193523,trot/alternating tripod
0.36384841397432,0.575527310855398,0.52874573783095,0.421386626323745,0.473449494590507,trot/alternating tripod
0.594237560033194,0.459420964506024,0.541593295350244,0.459878972036395,0.565396960593556,trot/alternating tripod
0.452257103325008,0.439981571093284,0.655139197831138,0.578366479596247,0.538277449409828,trot/alternating tripod
0.62390571746987,0.489514377346031,0.512609518249106,0.54885396660338,0.54039248328022,trot/alternating tripod
0.396880595746204,0.431663319181292,0.557462829238586,0.519488440080398,0.486751274142748,trot/alternating tripod
0.256965364563321,0.491796087003841,0.460656698312905,0.576303241071621,0.178981765181964,trot/alternating tripod
0.555995196914291,0.526603044224353,0.580664138952009,0.680299240247826,0.332495037413322,trot/alternating tripod
0.701489652753039,0.703107550005922,0.506076810283312,0.388663430429093,0.386193984394907,trot/alternating tripod
0.56796673539975,0.589919699793687,0.692592861423944,0.501955317806048,0.55706189508313,trot/alternating tripod
0.492182910856327,0.493686904153745,0.57972571180932,0.485945999474132,0.436087691291655,trot/alternating tripod
0.493845555336343,0.484999404697329,0.689520029400223,0.315655639462216,0.460166722594187,trot/alternating tripod
0.492267022984174,0.645281507469072,0.266058353622985,0.575552015730665,0.569190873953126,trot/alternating tripod
0.559836646358937,0.443277021424571,0.426146036896809,0.689011219304494,0.416708678060828,trot/alternating tripod
0.543325852106447,0.655736454274198,0.499079256819199,0.510889661541868,0.409546190886248,trot/alternating tripod
0.474872928503411,0.65315770068239,0.456917260316272,0.420945452182326,0.554811991954284,trot/alternating tripod
0.469322288255668,0.475877654634068,0.412065417241541,0.72279104577875,0.369865297604117,trot/alternating tripod
0.588002941389944,0.541102622719686,0.47710807082371,0.496605959744448,0.358395533981716,trot/alternating tripod
0.717275853124678,0.739665652993014,0.549205744045681,0.480219765867679,0.566845597716628,trot/alternating tripod
0.342610306324524,0.43353431279466,0.44315557500417,0.372586172405344,0.319714829889119,trot/alternating tripod
0.461090322125853,0.337555106963586,0.665230926056583,0.414469178636717,0.382553521541184,trot/alternating tripod
0.457134953350451,0.384511200883286,0.552800973661849,0.465448291994179,0.55184331333626,trot/alternating tripod
0.510309132510794,0.441888790103594,0.414459916869142,0.428689408795031,0.572584567842993,trot/alternating tripod
0.518319700419191,0.271771038043619,0.409703849407046,0.3514481699882,0.581972412129855,trot/alternating tripod
0.510753057661732,0.452582848523173,0.483016168014512,0.295620293677702,0.489863349638021,trot/alternating tripod
0.373533207463677,0.514909971318059,0.372697982545105,0.414814701514024,0.663581003773142,trot/alternating tripod
0.498659155100826,0.627484221157948,0.467820737128305,0.2818302110703,0.393365300527506,trot/alternating tripod
0.476084737999796,0.536544444348077,0.51542516418537,0.453184091454359,0.599967057289457,trot/alternating tripod
0.524241596367746,0.516979670716914,0.662605832258637,0.645299389391493,0.505236482744142,trot/alternating tripod
0.59200885866916,0.443667178563391,0.464173221907985,0.448165111334012,0.610550365883318,trot/alternating tripod
0.484289020799962,0.499577876326679,0.728138039532487,0.27315835955331,0.436917824967362,trot/alternating tripod
0.729587932019316,0.415058464219642,0.497814199852296,0.621357695663276,0.330042160775756,trot/alternating tripod
0.465874915762948,0.421266888130361,0.57992183816076,0.501408973534038,0.693305882103476,trot/alternating tripod
0.69946619267861,0.536917754641086,0.50711331259425,0.519472054125515,0.581174000568509,trot/alternating tripod
0.350530484544321,0.371899343072764,0.413576080492983,0.691231941827782,0.372349479064457,trot/alternating tripod
0.377127833101537,0.405210338565269,0.603826981195002,0.347742673852857,0.614507063601869,trot/alternating tripod
0.578269737070641,0.491005524108518,0.58095317848459,0.655035489166937,0.406273339241017,trot/alternating tripod
0.418505354404271,0.616764072966238,0.576285781689642,0.462062924618629,0.47181811480622,trot/alternating tripod
0.564109934539445,0.332655718132001,0.654210410384457,0.449767992517838,0.605864383762353,trot/alternating tripod
0.444018655296355,0.4458666182761,0.256451747698026,0.424194902384775,0.471435815462523,trot/alternating tripod
0.528701595139408,0.459402163853878,0.459394395505707,0.732007550738258,0.162267005325105,trot/alternating tripod
0.523956209497241,0.467515723300531,0.488833454584241,0.597393790752861,0.346204302517764,trot/alternating tripod
0.331804598067567,0.498359748130497,0.624474061576657,0.550437913228228,0.485925215152198,trot/alternating tripod
0.509876712129871,0.619546947344055,0.583850732460057,0.484400353658036,0.491455615968183,trot/alternating tripod
0.52534596974046,0.501924532984256,0.315397991149825,0.47034275059555,0.764795657188119,trot/alternating tripod
0.601746782363368,0.592054177651717,0.350814211996337,0.500531400289625,0.56575770810672,trot/alternating tripod
0.605743862363067,0.442500140346228,0.505992063770254,0.550130889914622,0.533446310953952,trot/alternating tripod
0.24142893619968,0.587992762612953,0.460505007318658,0.48866497590773,0.639232400362912,trot/alternating tripod
0.50126837982942,0.631913501688878,0.333641952253378,0.435998915631865,0.600795854634675,trot/alternating tripod
0.358699027431168,0.5550955124885,0.637680650896485,0.583573044445859,0.424509990275352,trot/alternating tripod
0.509072907050851,0.475701468832077,0.407599280901332,0.433654331822508,0.634976713957872,trot/alternating tripod
0.325874621916313,0.46871580334157,0.614006245932679,0.514792985623039,0.3959749569468,trot/alternating tripod
0.46733530259382,0.69997625313103,0.632711507617663,0.528390062152863,0.445197374489429,trot/alternating tripod
0.614756936103468,0.435026606050199,0.534209546218251,0.527032847182717,0.321828688600271,trot/alternating tripod
0.400797383349388,0.468721625890526,0.573334288547644,0.604487213290971,0.522585691823316,trot/alternating tripod
0.547018030593854,0.552161633077242,0.461485656623102,0.50354796805447,0.565553096693148,trot/alternating tripod
0.521172169537349,0.497126271100142,0.503494977719935,0.29312249363878,0.374733809735573,trot/alternating tripod
0.586705002997564,0.501798785631476,0.55961465233318,0.428061879113152,0.42301138563402,trot/alternating tripod
0.527251033332652,0.43045438901665,0.112871454665156,0.559332843656049,0.523316281630453,trot/alternating tripod
0.51574376861005,0.548837798381539,0.542125928842972,0.511972488671054,0.496779739818738,trot/alternating tripod
0.432423948586897,0.539720611109961,0.399519104864465,0.438768272020569,0.50125204316381,trot/alternating tripod
0.496508447788662,0.514952166513065,0.50413951322322,0.6197080206701,0.575379489648237,trot/alternating tripod
0.385105714682387,0.585870286259388,0.612795088128073,0.354803585439979,0.592725149527052,trot/alternating tripod
0.435272321163281,0.435224131941474,0.444073651923994,0.564964209162123,0.635188061995935,trot/alternating tripod
0.405577740376242,0.644413152247518,0.537392019571362,0.576146061732445,0.450268280210811,trot/alternating tripod
0.471073731941001,0.540317987226141,0.546436472808303,0.602079101415037,0.474430423806989,trot/alternating tripod
0.571532674386551,0.677514908125147,0.530810128517162,0.607474770295686,0.727668328141031,trot/alternating tripod
0.294205264137682,0.535773124672298,0.568721940268191,0.53366419123249,0.53186099265417,trot/alternating tripod
0.527630072371247,0.415460523367253,0.400726664080394,0.333574152673616,0.345169119659199,trot/alternating tripod
0.425846828534464,0.461380094398184,0.447395329701634,0.295713019271551,0.277165153635616,trot/alternating tripod
0.530982662366141,0.440472569723221,0.344925739186268,0.461900322525151,0.420251843284999,trot/alternating tripod
0.312567746796549,0.603432391309744,0.830710666861697,0.445076125791557,0.439057526431275,trot/alternating tripod
0.684735183368585,0.592798164227179,0.496046565078966,0.559421290743797,0.657771993087137,trot/alternating tripod
0.526027994982572,0.241655915967209,0.394079446488663,0.481180264832016,0.608712106800043,trot/alternating tripod
0.336169579705817,0.435027346840444,0.580297017957276,0.544752897101392,0.542601908291013,trot/alternating tripod
0.604201053653748,0.478194905951053,0.495536458187442,0.418214450011149,0.460718829968714,trot/alternating tripod
0.515686764072956,0.47997559442979,0.490291521776755,0.414217494868304,0.593974266564414,trot/alternating tripod
0.537957011003021,0.450955414426988,0.433728223424213,0.740936564621353,0.39866616545983,trot/alternating tripod
0.52397716429713,0.461558548994435,0.394853425783548,0.440339770290854,0.440500192083167,trot/alternating tripod
0.581283330480227,0.807382416817955,0.39170651236747,0.540071395622611,0.591946566132111,trot/alternating tripod
0.392505162117585,0.496921752351679,0.463564421256619,0.575663084257752,0.451611316274497,trot/alternating tripod
0.396399954642752,0.223748216803899,0.535974903270381,0.489465369886996,0.583184736937233,trot/alternating tripod
0.480664051782445,0.270585800418112,0.613424487344478,0.498136141770853,0.593972856271011,trot/alternating tripod
0.506601346273296,0.513925283552533,0.463650250301692,0.595399425613165,0.23990990343802,trot/alternating tripod
0.245332455978749,0.435606682220587,0.58040276747688,0.446457117314769,0.478473147765114,trot/alternating tripod
0.554598437528915,0.397674191763367,0.527019886899309,0.472776641949517,0.468170509257485,trot/alternating tripod
0.62884025287865,0.358834415376463,0.591456171601888,0.236993121064167,0.407233413904666,trot/alternating tripod
0.36447909195491,0.754917820222445,0.502865459872833,0.395639303609904,0.576780207219569,trot/alternating tripod
0.363558949897209,0.379846617454115,0.207447514795877,0.508279537968475,0.534297974128697,trot/alternating tripod
0.502900105526594,0.52215253051863,0.508159202993035,0.409236543827529,0.472192834602515,trot/alternating tripod
0.497926723765958,0.555458116105542,0.565477571856061,0.523731782539521,0.47628598207235,trot/alternating tripod
0.459643621935632,0.551901371604489,0.57564956603572,0.454908729257058,0.665860916045844,trot/alternating tripod
0.373754837840358,0.557059548601632,0.509147652838532,0.611093256846102,0.678326951099408,trot/alternating tripod
0.657598890542544,0.549221089354223,0.679994281649641,0.392343108548347,0.552556658338523,trot/alternating tripod
0.461292926828533,0.410576677922097,0.35618182128967,0.466658111236866,0.683679911333229,trot/alternating tripod
0.218192264684567,0.315239536298377,0.436784239272509,0.418761713716397,0.673515983002961,trot/alternating tripod
0.553719530320757,0.437973213566703,0.6059051259823,0.478614392480278,0.615966021349427,trot/alternating tripod
0.404868001788902,0.581229213192864,0.45792919725158,0.553841197224651,0.545602651478738,trot/alternating tripod
0.495318196938599,0.321788103901003,0.566282654734381,0.610561337346971,0.537202484865205,trot/alternating tripod
0.601160967558942,0.448733314882834,0.482385667017904,0.466706672274604,0.710555576650806,trot/alternating tripod
0.552166263899723,0.591028294599917,0.616247173265625,0.377932345937385,0.406843155380685,trot/alternating tripod
0.431205920609528,0.584447868132704,0.511009598545414,0.444242014121857,0.500992637668275,trot/alternating tripod
0.552000186265499,0.484591346905241,0.529980792684923,0.344984909378046,0.314891211581526,trot/alternating tripod
0.489994249630603,0.46497447014943,0.530438946635925,0.623591703040619,0.519634485781749,trot/alternating tripod
0.475825062090868,0.472860505844529,0.551613919630399,0.451917026728872,0.387286341689967,trot/alternating tripod
0.521269740862796,0.570825869856563,0.528604351641773,0.520720932206744,0.497531310014233,trot/alternating tripod
0.586855062307668,0.398651551583807,0.591710120973505,0.400272401811522,0.366836350014708,trot/alternating tripod
0.494658129702285,0.484788778540704,0.530161201034532,0.446755352861975,0.395876800731791,trot/alternating tripod
0.431550801835301,0.465063628748245,0.398867141929843,0.573942866894561,0.415808620010205,trot/alternating tripod
0.280031583650867,0.502383654407616,0.427294926937185,0.479874709076063,0.387517281653494,trot/alternating tripod
0.538300051903671,0.488247395226198,0.447551241513367,0.493745308947322,0.494778646954408,trot/alternating tripod
0.498882339409914,0.389919448177219,0.517083200910407,0.500285009596104,0.612407654311083,trot/alternating tripod
0.394052997844061,0.76185775567368,0.706901961651608,0.474307135525679,0.159590496679454,trot/alternating tripod
0.476798461031846,0.451891711779097,0.492897569720334,0.471390180483178,0.528331910956615,trot/alternating tripod
0.486273147286107,0.452200671285066,0.367555495991341,0.349150110253249,0.553148471583492,trot/alternating tripod
0.471353869265645,0.333416881941531,0.525076315851857,0.608009179733082,0.398653588773039,trot/alternating tripod
0.561877030953597,0.573419881143154,0.454590259280385,0.437374093330686,0.566759824296735,trot/alternating tripod
0.375403052748079,0.487157989831854,0.648441776781473,0.339860268643652,0.555036857796823,trot/alternating tripod
0.761376162526103,0.577277098530402,0.429387840611141,0.41498939000163,0.560953654014159,trot/alternating tripod
0.494909548896152,0.561574492527655,0.395769992343571,0.362603160750164,0.450461168572026,trot/alternating tripod
0.351687172171859,0.409448367123439,0.59271452407653,0.786851936753705,0.809110459179143,trot/alternating tripod
0.514547649789426,0.335487468917367,0.657477589504531,0.428990799481467,0.532727397061672,trot/alternating tripod
0.550317915882992,0.547008419610928,0.562206538382399,0.367613193855755,0.493700247145872,trot/alternating tripod
0.584623126734556,0.584521271003843,0.603842839318647,0.357710416848773,0.314337847611387,trot/alternating tripod
0.575809744893731,0.400605494593933,0.361340879557622,0.501319196267594,0.426306306754353,trot/alternating tripod
0.652000729620539,0.582629999635365,0.256377758475741,0.742824399320685,0.568139437718618,trot/alternating tripod
0.592535307437463,0.464735383284847,0.0843910850545095,0.531326154012819,0.668110757068133,trot/alternating tripod
0.431413719989005,0.533968775056002,0.502225429850256,0.535405484995347,0.45683649723738,trot/alternating tripod
0.549550824467694,0.379957430777932,0.460210145265683,0.232374531429494,0.562758903319721,trot/alternating tripod
0.512027060193148,0.678401451231014,0.65978133732993,0.449816063802536,0.476874988418567,trot/alternating tripod
0.534440637047313,0.410490076241935,0.555417531821259,0.402266250954631,0.303459241633283,trot/alternating tripod
0.482794381798032,0.577590465201353,0.475326652449733,0.52630582571533,0.462360369110492,trot/alternating tripod
0.546478710259296,0.66376191813558,0.448374319972066,0.498773742431962,0.596134244360453,trot/alternating tripod
0.71574211109687,0.447258271517533,0.466401365057375,0.315583716088266,0.460742225498792,trot/alternating tripod
0.500216873344101,0.419462716676551,0.466216916742184,0.525431531587641,0.527261887675635,trot/alternating tripod
0.636712100370259,0.566255944507581,0.542636029067817,0.382594089575143,0.38569790561669,trot/alternating tripod
0.381103979657623,0.546807270532658,0.474895861415218,0.418784872896301,0.503530958172692,trot/alternating tripod
0.458019144474102,0.522962393659068,0.51787070766557,0.469743651657045,0.550851650765293,trot/alternating tripod
0.508673817820853,0.502814781239464,0.543448118050945,0.358446431471138,0.522554856382626,trot/alternating tripod
0.579278766633615,0.404927650295248,0.493899091476498,0.514180802626876,0.449043821960657,trot/alternating tripod
0.582145328274187,0.38982220526468,0.53749778394233,0.541526924583958,0.481206327521144,trot/alternating tripod
0.432204402916914,0.499473287053763,0.572794765216202,0.476602108591552,0.367800832575203,trot/alternating tripod
0.40850088806944,0.482257696642115,0.658520004369102,0.390484673694211,0.694914139264756,trot/alternating tripod
0.327145922856808,0.44036220252386,0.334128269924242,0.429364421380132,0.473321616603846,trot/alternating tripod
0.474425446325904,0.424467968271024,0.33275513788064,0.483860718929274,0.41596030916052,trot/alternating tripod
0.320721471249718,0.469323179393376,0.63715241121336,0.497992258959492,0.603238041690994,trot/alternating tripod
0.462464068454577,0.497747914451665,0.496918372973952,0.513271846781757,0.467283696572658,trot/alternating tripod
0.461753620546167,0.578188061461855,0.521337247744535,0.416026840432241,0.69182074514694,trot/alternating tripod
0.429061071427953,0.781890899530037,0.41924210720177,0.593223242361741,0.333021185242095,trot/alternating tripod
0.590811721617506,0.553334405237098,0.421814621491108,0.396242479339683,0.763335425386314,trot/alternating tripod
0.393037936146331,0.686453223318112,0.495598102797607,0.44611216513931,0.531923946716251,trot/alternating tripod
0.54749361666393,0.421378553726741,0.553719437921521,0.389420327345196,0.421743081758303,trot/alternating tripod
0.36604372288988,0.430733660358148,0.360290006518335,0.469001839382394,0.547359722811608,trot/alternating tripod
0.659773108474,0.421975195747761,0.68232962058834,0.570314757192029,0.567909779615884,trot/alternating tripod
0.419613389948518,0.2775858581596,0.613030699454478,0.534266472341873,0.550453517413096,trot/alternating tripod
0.494503469740754,0.539768504831063,0.515048927845066,0.475899865509597,0.513696772893264,trot/alternating tripod
0.401598864271093,0.594067044083493,0.505412052099556,0.548539990029977,0.468567975409166,trot/alternating tripod
0.491600510601623,0.576075331078355,0.786418605243501,0.630421408068067,0.568746831448178,trot/alternating tripod
0.504661129608235,0.68101684493674,0.536150852573891,0.453644272371217,0.364645904125968,trot/alternating tripod
0.504144768233023,0.647140718158106,0.604676313561857,0.531539294860698,0.461994672284988,trot/alternating tripod
0.638915744178818,0.586450053622882,0.571989702229014,0.546209346940356,0.498332801639212,trot/alternating tripod
0.520506479322972,0.50545054487303,0.550528655837649,0.55479212604441,0.430006349499021,trot/alternating tripod
0.552497543852521,0.566019319725581,0.43837675230237,0.506005304450233,0.563244283977293,trot/alternating tripod
0.60768994890845,0.636393692978574,0.616017985897493,0.415258019392287,0.482999974647622,trot/alternating tripod
0.462705593423061,0.572989572821087,0.517471520356087,0.564542599507746,0.428075572903668,trot/alternating tripod
0.560542656459784,0.605854784797065,0.717723224329586,0.505373619416647,0.52244580085368,trot/alternating tripod
0.509301822210843,0.473049631716097,0.550835943146805,0.466586041124395,0.387889445454316,trot/alternating tripod
0.439370515584705,0.46949218479705,0.4481612358121,0.491852343552952,0.719949068557322,trot/alternating tripod
0.600560287062922,0.634288478119877,0.586306159363122,0.606991853622265,0.743363031023149,trot/alternating tripod
0.474663350816154,0.488821865844154,0.555064153830905,0.606229787262227,0.468598296614151,trot/alternating tripod
0.418730585326602,0.482931945395994,0.566279649082311,0.50654107373325,0.789816489283573,trot/alternating tripod
0.638248025104217,0.474119343925545,0.454797174311272,0.611576036005641,0.632564927872511,trot/alternating tripod
0.489249977410756,0.643327965854771,0.662315388329428,0.424754936968949,0.582344506705236,trot/alternating tripod
0.667155785028945,0.422626354042331,0.539041525867011,0.56410648683873,0.569571041634362,trot/alternating tripod
0.607295545188096,0.429679522640529,0.548959050704815,0.579562685547857,0.504193691451451,trot/alternating tripod
0.585700150864122,0.614847649337708,0.560414452807414,0.364480076830288,0.324212156809773,trot/alternating tripod
0.486183127907275,0.537011302821947,0.363798339565216,0.519624874539199,0.354299127203258,trot/alternating tripod
0.456456012825541,0.554725261916057,0.534320137117282,0.332117318052175,0.473569875461102,trot/alternating tripod
0.496029766708568,0.664322096203888,0.573735971034063,0.461041629974141,0.500778724199619,trot/alternating tripod
0.640852468212414,0.62240331495597,0.527261817746373,0.511229447202435,0.500762476011603,trot/alternating tripod
0.546759215666523,0.575831312617996,0.408832439982616,0.493520840721305,0.424097992967109,trot/alternating tripod
0.71643479826666,0.46669753450243,0.404631760029696,0.477451668875017,0.457752591419926,trot/alternating tripod
0.606353762070594,0.366951592795392,0.661010650990536,0.68280475449771,0.550820020574373,trot/alternating tripod
0.4503632816438,0.443616204831985,0.533630006517923,0.484661857574648,0.472672873221738,trot/alternating tripod
0.563522196880998,0.420327215977053,0.42053064692467,0.489121405914762,0.441164751455064,trot/alternating tripod
0.557541380402706,0.590207322412875,0.623990739104813,0.427072397956235,0.435650346180946,trot/alternating tripod
0.420809401407149,0.507377335999574,0.530710209711916,0.549077844894512,0.593147883978691,trot/alternating tripod
0.387870140910489,0.490084709257483,0.441184007578781,0.423064888909448,0.543980334161391,trot/alternating tripod
0.578521224062732,0.540115086159161,0.312990698445946,0.555354768032419,0.477005437347498,trot/alternating tripod
0.412655267560022,0.338872738140429,0.488033301605863,0.53956837212501,0.44060257885558,trot/alternating tripod
0.528060511089759,0.591138449923305,0.325843706583211,0.452991199091512,0.360085498646103,trot/alternating tripod
0.475511629620481,0.604963357610279,0.615723242559304,0.729435559430341,0.322603229212718,trot/alternating tripod
0.473461152898227,0.417728973467936,0.484822211811298,0.425961395513759,0.593412986723547,trot/alternating tripod
0.349365467172002,0.761481925223748,0.43888306609822,0.549446224316501,0.42433704024936,trot/alternating tripod
0.178820193212995,0.490772496037498,0.289322371852293,0.508885277602906,0.515886685102403,trot/alternating tripod
0.4254137588081,0.408648469045796,0.316347617014503,0.562369801598715,0.660608073942162,trot/alternating tripod
0.406787730878275,0.521437924885491,0.53757775184271,0.636045312700714,0.609849611513828,trot/alternating tripod
0.407426928261986,0.529173623326389,0.540646284156634,0.776993174006998,0.405274357482038,trot/alternating tripod
0.448234435284992,0.519995724065675,0.423421283725995,0.343501741591781,0.612619305692879,trot/alternating tripod
0.318459909354692,0.472186272850881,0.459513917166831,0.530993001607308,0.417402972299063,trot/alternating tripod
0.536747333657021,0.467268558962833,0.500518172139601,0.673940287540191,0.380641714674083,trot/alternating tripod
0.539289324218596,0.403264963666667,0.497112770368593,0.514288519643251,0.782243825811073,trot/alternating tripod
0.493634766494438,0.623875302554016,0.646995258008448,0.655267837332876,0.728264636179559,trot/alternating tripod
0.496762088849622,0.495263982932985,0.509679256888962,0.450255102992213,0.5489233220945,trot/alternating tripod
0.726666998618551,0.594511654472461,0.454510540791841,0.38978684399695,0.300192686333661,trot/alternating tripod
0.397332138076074,0.516208238372677,0.542140966902139,0.375323962900745,0.589494886493146,trot/alternating tripod
0.467244552660807,0.52521639318652,0.446167582601964,0.494392067874645,0.428271362054517,trot/alternating tripod
0.51955784769424,0.506880503078255,0.381729412157157,0.600842054499114,0.534533346728821,trot/alternating tripod
0.369310562665415,0.621380442454826,0.499427867452233,0.616484834467342,0.409356693785312,trot/alternating tripod
0.47706501188929,0.647520041541655,0.495108482599197,0.477627626390705,0.551516506046991,trot/alternating tripod
0.213200850904757,0.718225189147947,0.463526623689236,0.450780970859775,0.600266719038839,trot/alternating tripod
0.334719497792075,0.476123983674695,0.578579818541709,0.618352415853982,0.479639576039826,trot/alternating tripod
0.337783501665923,0.648746690214465,0.167251302175585,0.596680419929357,0.533234250686103,trot/alternating tripod
0.512761816216859,0.454926004149763,0.486006784235786,0.535402487767764,0.478808944986912,trot/alternating tripod
0.638032866784511,0.566281233385764,0.524430804479333,0.421430866160333,0.464012825389649,trot/alternating tripod
0.277551915424271,0.538084711704407,0.517079193757839,0.551785448091261,0.51103610073965,trot/alternating tripod
0.452149549314331,0.577179473807756,0.438279577066757,0.587547798737857,0.417738944197914,trot/alternating tripod
0.400723358233051,0.482245282863577,0.569927622042275,0.603209143687375,0.541571114956021,trot/alternating tripod
0.630379177893911,0.562375833098492,0.494750501539336,0.400026506519049,0.476728466293979,trot/alternating tripod
0.484472093730309,0.545937667514945,0.571260186505982,0.578170740653826,0.571585830700905,trot/alternating tripod
0.320325159539171,0.403078326590943,0.457436146695816,0.521084163439313,0.49470945550872,trot/alternating tripod
0.520339618065957,0.520079887991296,0.488079768876934,0.518215701507424,0.553983277935394,trot/alternating tripod
0.498748019150715,0.591377156469933,0.607755781026448,0.539539929621634,0.358878278031533,trot/alternating tripod
0.555960893473785,0.379771577250484,0.512013171922837,0.890265830841553,0.433831817314576,trot/alternating tripod
0.577169570282379,0.675115156521009,0.602033234008846,0.50943063865037,0.74832930057059,trot/alternating tripod
0.3907886647985,0.539864471710107,0.486893920310413,0.625130431976306,0.274236173950793,trot/alternating tripod
0.486066076433541,0.559793833095663,0.55482945117996,0.599072662899739,0.525076571397958,trot/alternating tripod
0.442447833756717,0.346192899513562,0.40220229247095,0.46385381326248,0.505639101346396,trot/alternating tripod
0.387476636132485,0.483115220836194,0.460103113001606,0.299447654316519,0.552399562792218,trot/alternating tripod
0.474967522371646,0.521068405041274,0.412830548351308,0.42088037687631,0.532741825501773,trot/alternating tripod
0.325910980824719,0.501607043382953,0.410799248291624,0.545228627152513,0.473001740556645,trot/alternating tripod
0.489226866435448,0.338341044159247,0.516173418156607,0.397905655569653,0.492205142916705,trot/alternating tripod
0.54861855452944,0.356273193381386,0.506102905912139,0.26977652735655,0.686888244304663,trot/alternating tripod
0.56315054078691,0.344959097412093,0.626846607036365,0.580477606895509,0.582253573902774,trot/alternating tripod
0.673712086193455,0.410520357158521,0.507945272824041,0.290680936155972,0.288303171050238,trot/alternating tripod
0.458880131689923,0.52826751010673,0.724888251966089,0.360882322860608,0.425873008569595,trot/alternating tripod
0.487765053864375,0.552668675366329,0.492005383890604,0.588154102081891,0.316630975429377,trot/alternating tripod
0.572636895494415,0.462254807029795,0.51783020131275,0.390474145523925,0.615493352867314,trot/alternating tripod
0.636958818623257,0.57694568894283,0.50934531313988,0.475511173128949,0.539547864923089,trot/alternating tripod
0.579308441133528,0.337051609564505,0.425616787445909,0.600211346493237,0.660374157567936,trot/alternating tripod
0.570546263534248,0.460991515923604,0.619344344065613,0.570998938508608,0.463376213504177,trot/alternating tripod
0.428699155260579,0.650229131439498,0.532533371319457,0.386673882853346,0.649308658536569,trot/alternating tripod
0.486720421115034,0.424049767300949,0.588914170403206,0.527354360514842,0.685410871603222,trot/alternating tripod
0.453735893510601,0.41005665867567,0.403068627596382,0.542236343274902,0.423616588655144,trot/alternating tripod
0.768827220797332,0.368520682222132,0.686023894590436,0.458655360472521,0.451284076571363,trot/alternating tripod
0.614080503667587,0.488641805297379,0.561971257802913,0.553997553606958,0.678168886807724,trot/alternating tripod
0.280280146635214,0.545207900111842,0.364165340303128,0.335328292222893,0.562444823754433,trot/alternating tripod
0.587976514445517,0.487139027202679,0.442494974042159,0.5445507574616,0.602234782357544,trot/alternating tripod
0.460401756416857,0.524781346782279,0.424841891087088,0.259764830067709,0.437144239156478,trot/alternating tripod
0.496762840523383,0.44286222286766,0.727526087157983,0.523039462843337,0.465694062061036,trot/alternating tripod
0.786709877025253,0.340469629271137,0.524014082118567,0.57447170384098,0.573938132647614,trot/alternating tripod
0.499502417594035,0.432305093432945,0.577554689234795,0.60067949679818,0.44461252074937,trot/alternating tripod
0.567204618820048,0.446884167181488,0.504245255583451,0.508742024134433,0.420676720890665,trot/alternating tripod
0.456768932358572,0.475299133273121,0.7566048335311,0.452646314729068,0.433775938723922,trot/alternating tripod
0.447415996262532,0.429784091909142,0.368596048286559,0.280870721564239,0.478000947689494,trot/alternating tripod
